scorer,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker
bodyparts,L1A,L1A,L1A,L1B,L1B,L1B,L2A,L2A,L2A,L2B,L2B,L2B,L3A,L3A,L3A,L3B,L3B,L3B,R1A,R1A,R1A,R1B,R1B,R1B,R2A,R2A,R2A,R2B,R2B,R2B,R3A,R3A,R3A,R3B,R3B,R3B
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
206,194.6729,161.5800,0.9995,207.6560,198.5990,0.9998,215.4145,174.6096,0.9989,232.4895,209.0281,1.0000,238.0449,184.9126,0.9976,248.1382,218.8787,1.0000,225.1999,152.7325,0.9995,224.8286,188.2450,0.9996,237.1014,173.7858,0.9999,245.3187,203.7070,0.9999,257.0741,183.4860,0.9991,266.9805,213.3071,0.9951
207,194.4524,161.5421,0.9997,207.4626,198.4156,0.9999,215.1959,174.3881,0.9994,232.1234,208.7902,1.0000,237.5369,184.5069,0.9994,247.4835,218.5438,0.9994,225.0312,152.8308,0.9996,224.6465,188.1303,0.9997,236.7475,173.7051,0.9999,245.1156,203.4809,1.0000,256.7227,183.2581,0.9973,266.3797,212.9587,0.9988
208,194.3299,161.4899,0.9998,207.5364,198.3610,0.9999,215.1077,174.3768,0.9995,232.0805,208.5544,1.0000,237.2063,184.4532,0.9997,247.2708,218.0482,0.9999,224.9178,152.9138,0.9997,224.6751,188.0105,0.9998,236.3692,173.5895,1.0000,245.0857,203.4434,1.0000,256.6106,183.2090,0.9980,266.1926,212.2943,0.9998
209,194.2168,161.4874,0.9998,207.1162,198.2402,0.9983,215.0072,174.3590,0.9996,232.0350,208.6248,1.0000,237.5256,184.6954,0.9993,247.4045,218.3234,0.9997,225.1074,152.8459,0.9996,224.6210,187.9391,0.9999,236.5831,173.6606,1.0000,244.9883,203.6812,1.0000,257.0251,183.4083,0.9994,266.4257,212.6178,0.9995
210,193.8911,161.4821,0.9999,206.8453,198.1568,0.9993,214.7735,174.2570,0.9998,231.9795,208.7133,0.9995,237.5725,184.7569,0.9991,247.3982,218.4560,0.9995,225.2233,152.8855,0.9994,224.7651,187.9504,0.9998,236.6175,173.6789,1.0000,244.9081,203.7158,1.0000,257.1101,183.4519,0.9993,266.6034,212.8810,0.9990
211,193.7576,161.5295,0.9999,206.7198,198.1953,0.9995,214.7740,174.2997,0.9998,231.8548,208.8843,0.9997,237.3976,184.7705,0.9993,247.1807,218.7338,0.9988,225.1706,152.8361,0.9995,224.6886,187.9334,0.9998,236.5678,173.6413,1.0000,244.8776,203.8443,0.9999,257.1616,183.4586,0.9993,266.5038,213.0247,0.9989
212,193.8274,161.6468,0.9999,206.8151,198.4388,0.9992,214.8052,174.3832,0.9997,231.9708,208.9825,0.9994,237.3390,184.8557,0.9992,247.4079,218.9826,1.0000,225.1111,152.7975,0.9996,224.7422,187.9753,0.9998,236.5232,173.6280,1.0000,244.8851,203.8649,0.9999,257.0670,183.4901,0.9991,266.5369,213.2221,0.9981
213,193.7574,161.5583,0.9999,206.3735,197.8679,0.9998,214.6697,174.2191,0.9998,231.8750,208.6128,0.9995,237.2056,184.7090,0.9995,247.2749,218.6110,0.9991,225.0788,152.9275,0.9996,224.4420,187.8546,0.9999,236.4071,173.6934,1.0000,244.9555,203.6685,1.0000,257.0060,183.4653,0.9993,266.1268,212.8116,0.9995
214,193.5574,161.4667,0.9999,206.1046,197.7457,0.9979,214.6130,174.1691,0.9999,231.9312,208.4401,0.9991,237.2935,184.7169,0.9995,247.4275,218.3751,0.9996,225.0411,153.0686,0.9995,224.3829,187.7760,0.9999,236.3304,173.7313,1.0000,245.0081,203.5422,1.0000,256.8680,183.4437,0.9993,266.0339,212.6391,0.9997
215,193.5661,161.4241,0.9999,206.1568,197.3802,0.9995,214.5374,174.1252,0.9999,232.1130,208.0889,0.9990,237.3481,184.6631,0.9995,247.6037,218.0592,0.9999,225.0138,153.1507,0.9994,224.3393,187.8232,0.9999,236.2365,173.8291,0.9999,245.1958,203.4497,1.0000,256.8215,183.4148,0.9994,266.1448,212.4977,0.9997
216,193.2471,161.2995,1.0000,206.2683,197.1428,0.9998,214.7232,174.0796,0.9998,232.4300,207.6781,0.9998,237.5161,184.6830,0.9993,248.0583,217.7539,0.9999,225.0076,153.3275,0.9992,224.2030,187.8637,0.9999,236.1090,173.8749,0.9975,245.4402,203.2451,0.9999,256.8151,183.4161,0.9994,266.1725,212.0860,0.9998
217,192.9133,161.2777,1.0000,205.9599,197.1014,0.9999,214.4564,174.0502,0.9999,232.2441,207.3651,0.9999,237.3299,184.7102,0.9995,247.8625,217.3214,1.0000,224.8064,153.5918,0.9984,223.8688,187.8529,0.9999,235.7103,173.9574,0.9991,245.4781,203.0898,0.9999,256.4679,183.3839,0.9982,265.8276,211.6394,0.9974
218,193.1869,161.3131,1.0000,206.1520,197.1096,0.9998,214.3417,173.8946,0.9999,232.0682,207.3963,0.9999,237.0427,184.4282,0.9998,247.7758,217.2131,1.0000,224.9786,153.5820,0.9983,224.2358,188.1473,0.9997,235.7000,174.0187,0.9991,245.2984,203.2865,0.9999,256.4669,183.3226,0.9983,265.9904,211.5292,0.9977
219,192.8690,161.3156,1.0000,205.6478,197.0518,0.9999,214.3206,174.0022,0.9999,232.0058,207.1659,0.9981,237.2003,184.5680,0.9997,247.9774,217.0119,0.9990,224.8176,153.7437,0.9973,223.9169,187.9854,0.9998,235.5486,174.0903,0.9994,245.2250,203.1215,0.9999,256.4281,183.3489,0.9984,265.9371,211.3512,0.9984
220,192.9064,161.3332,1.0000,205.6652,197.0771,0.9999,214.3461,174.0468,0.9999,232.1320,207.0946,1.0000,237.2397,184.5930,0.9996,248.1766,216.9747,0.9991,224.9550,153.7470,0.9973,223.8747,188.0810,0.9998,235.5207,174.1545,0.9994,245.2824,202.9889,0.9970,256.3942,183.3257,0.9986,266.1492,211.3078,0.9984
221,192.7954,161.3552,0.9983,205.8712,197.0796,0.9999,214.1415,174.1049,0.9999,231.9881,207.1733,0.9981,237.1868,184.5590,0.9997,248.0004,216.8230,0.9995,224.8808,153.8309,0.9999,223.7505,188.2342,0.9970,235.4892,174.1924,0.9994,245.3168,203.0453,0.9999,256.4142,183.3544,0.9985,266.1020,211.3111,0.9983
222,192.7652,161.4303,0.9985,205.9056,197.1035,0.9999,214.0826,174.0693,0.9999,232.0328,207.0398,1.0000,237.1926,184.5124,0.9997,248.1685,216.6936,0.9996,224.8578,153.8452,0.9999,223.8500,188.2494,0.9996,235.5360,174.1705,0.9993,245.3433,202.8371,0.9981,256.4996,183.2999,0.9983,266.2102,211.0784,0.9990
223,192.6862,161.4661,0.9988,205.9475,197.0556,0.9999,214.1050,174.0538,0.9999,231.9854,207.0764,0.9983,237.1114,184.4582,0.9998,248.0822,216.6604,0.9997,224.7424,153.8018,0.9969,223.7306,188.2327,0.9973,235.4292,174.0861,0.9995,245.3042,202.8402,0.9981,256.4101,183.2366,0.9987,266.1206,210.9671,0.9993
224,192.6820,161.5405,0.9988,205.8703,196.9796,0.9999,213.9770,174.1299,0.9999,231.9238,207.1326,0.9987,236.9248,184.4524,0.9998,247.9317,216.7535,0.9996,224.6513,153.7803,0.9970,223.6996,188.1937,0.9975,235.3667,174.0558,0.9996,245.2161,202.8422,0.9981,256.3093,183.1895,0.9990,266.1029,210.8529,0.9995
225,192.7944,161.6431,0.9985,206.2879,197.0478,0.9998,213.9173,174.2660,0.9999,231.9237,207.3307,0.9989,236.6794,184.4431,0.9999,247.9817,216.9592,0.9991,224.4456,153.9455,1.0000,223.5736,188.4326,0.9979,235.2130,174.1171,0.9996,245.0563,202.9402,0.9974,256.1010,183.1772,0.9993,265.9363,210.6851,0.9996
226,192.6571,161.5911,0.9990,205.8304,197.0047,0.9999,213.6344,174.1046,0.9999,231.7095,206.9003,0.9995,236.2468,184.2902,0.9999,247.9537,216.6852,0.9997,224.3556,153.7873,0.9969,223.8713,188.2134,0.9997,234.9970,174.0212,0.9998,244.8510,202.4889,0.9993,255.7828,183.0134,0.9997,265.9118,210.3201,0.9998
227,192.5388,161.6311,0.9993,205.4952,197.1537,0.9998,213.4975,174.1331,0.9999,231.5688,206.9559,0.9997,235.8774,184.1734,0.9982,247.9826,216.8017,0.9995,224.2121,153.8179,1.0000,223.8725,188.2347,0.9997,234.9096,173.9944,0.9998,244.7949,202.4946,0.9993,255.6937,182.9771,0.9997,265.8451,210.4049,0.9998
228,192.4337,161.5311,0.9995,205.3651,197.2423,0.9997,213.2939,174.1736,0.9990,231.4755,207.0832,0.9998,235.6225,184.2103,0.9991,247.8570,216.9591,0.9992,224.2414,153.7917,0.9966,223.8076,188.2513,0.9997,234.8872,174.0774,0.9998,244.7052,202.6547,0.9989,255.5887,182.9857,0.9998,265.9578,210.6862,0.9996
229,192.4133,161.5238,0.9995,205.2068,197.2198,0.9975,213.2278,174.1874,0.9991,231.4114,206.9550,0.9998,235.5796,184.2630,0.9992,247.7122,216.7939,0.9996,224.2607,153.7359,0.9971,223.6354,188.0063,0.9982,234.8011,174.0869,0.9998,244.6893,202.4324,0.9994,255.4482,182.9810,0.9998,265.7218,210.3322,0.9999
230,192.1000,161.4659,0.9998,204.9704,197.1924,0.9986,213.0735,174.1519,0.9994,231.2029,206.8543,0.9999,235.4942,184.2109,0.9993,247.5642,216.7709,0.9996,224.2281,153.7070,0.9973,223.6937,187.8399,0.9980,234.8134,174.0265,0.9998,244.6242,202.2959,0.9996,255.4700,182.8698,0.9998,265.7582,210.4276,0.9998
231,192.1004,161.6229,0.9997,205.1279,197.3490,0.9975,213.1475,174.3120,0.9992,231.3190,207.0325,0.9998,235.6210,184.3087,0.9990,247.5689,216.9263,0.9993,224.2120,153.8237,1.0000,223.7159,187.9169,0.9979,234.8733,174.1544,0.9997,244.6338,202.4533,0.9994,255.4580,182.9302,0.9998,265.7429,210.4905,0.9998
232,192.2325,161.6251,0.9997,205.2091,197.3353,0.9970,213.1863,174.2913,0.9991,231.3209,206.9159,0.9998,235.6428,184.2938,0.9990,247.4880,216.7681,0.9996,224.2222,153.7937,0.9964,223.6668,187.8127,0.9981,234.8233,174.1313,0.9997,244.6451,202.2172,0.9997,255.3961,182.9080,0.9999,265.7658,210.1246,0.9999
233,192.3080,161.2632,0.9997,205.3367,197.3929,0.9993,212.9582,174.0637,0.9996,231.1397,206.7230,0.9999,235.4391,183.9850,0.9994,247.4680,216.6602,0.9997,224.1810,153.8307,0.9999,223.8975,188.1213,0.9998,234.9185,174.1785,0.9997,244.5571,202.0719,0.9998,255.2526,182.7567,0.9999,266.0482,210.0476,0.9917
234,192.2990,161.2764,0.9997,205.3912,197.3632,0.9993,213.0098,174.0742,0.9995,231.2394,206.5883,0.9998,235.5700,183.9902,0.9991,247.6307,216.5069,0.9998,224.1947,153.8117,0.9999,224.0782,188.2145,0.9997,235.0115,174.2885,0.9995,244.5898,201.9581,0.9999,255.3302,182.7634,0.9999,266.1874,209.8154,0.9952
235,192.2483,161.2868,0.9997,205.4705,197.3550,0.9993,213.0117,174.0471,0.9995,231.2813,206.6417,0.9998,235.5312,183.9639,0.9992,247.5990,216.5850,0.9998,224.2582,153.7933,0.9959,224.1270,188.2805,0.9997,235.0887,174.3079,0.9995,244.5940,201.9164,0.9999,255.2418,182.7775,0.9999,266.2300,209.8262,0.9950
236,192.3137,161.3373,0.9997,205.7595,197.4170,0.9990,212.9790,174.1245,0.9995,231.2360,206.6146,0.9998,235.4680,183.9491,0.9993,247.6048,216.5643,0.9998,224.2785,153.8026,0.9956,224.1973,188.4666,0.9994,235.1703,174.4409,0.9992,244.6283,202.0660,0.9998,255.2789,182.7910,0.9999,266.2462,209.9928,0.9930
237,192.4781,161.1953,0.9996,205.4867,197.4001,0.9992,212.9608,174.0544,0.9995,231.0042,206.6548,0.9999,235.5295,183.8420,0.9992,247.2824,216.5352,0.9998,224.1629,153.6240,0.9976,224.0383,188.4681,0.9994,235.2566,174.3470,0.9992,244.6176,202.0178,0.9998,255.4654,182.7643,0.9999,266.1089,209.8315,0.9951
238,192.4034,161.1804,0.9997,205.1949,197.2998,0.9971,212.7641,174.0149,0.9997,230.6039,206.7890,1.0000,235.1919,183.7864,0.9996,246.6785,216.4598,0.9999,224.0343,153.7124,0.9968,223.6657,188.3457,0.9978,235.1346,174.3330,0.9993,244.4439,202.2123,0.9997,255.2374,182.7811,0.9999,265.6536,210.0754,0.9999
239,192.5175,161.1099,0.9995,204.7979,197.3510,0.9985,212.9009,173.9902,0.9997,230.4883,206.9256,1.0000,235.4607,183.7787,0.9992,246.2660,216.5586,0.9995,223.9152,153.7425,0.9966,223.5470,188.0921,0.9986,235.1357,174.2126,0.9995,244.1310,202.0061,0.9982,255.1943,182.8763,0.9999,265.4827,210.1811,0.9999
240,192.3669,161.1732,0.9997,204.7815,197.2041,0.9991,212.8006,174.0853,0.9997,230.2348,207.0371,1.0000,235.3728,183.8979,0.9993,246.0587,216.5463,0.9997,223.8316,153.7915,0.9960,223.2879,188.2876,0.9990,235.1494,174.3202,0.9993,243.9312,202.0737,0.9989,255.1230,182.8849,0.9999,265.2861,210.3133,0.9998
241,192.5121,161.0855,0.9995,204.7683,197.2267,0.9992,213.0105,174.0589,0.9996,230.3323,207.2328,1.0000,235.6966,183.8399,0.9985,246.1871,216.8018,0.9992,223.9603,153.4478,0.9987,223.3123,188.2813,0.9991,235.1493,174.2694,0.9993,243.8615,202.2275,0.9989,255.1909,182.8933,0.9999,265.2945,210.7215,0.9995
242,192.4904,161.2674,0.9995,204.7511,197.1734,0.9992,213.0738,174.0693,0.9996,230.4314,207.2261,1.0000,235.9782,183.9892,0.9969,246.2090,216.6268,0.9995,224.0273,153.5322,0.9983,223.1639,188.1979,0.9994,235.2114,174.2188,0.9993,243.8091,202.0928,0.9991,255.3313,182.9507,0.9999,265.1236,210.5202,0.9997
243,192.3640,161.3020,0.9997,204.6910,197.0356,0.9994,213.1164,173.9338,0.9996,230.5780,207.0368,1.0000,236.0787,183.9357,0.9963,246.3583,216.4222,0.9996,224.0393,153.4767,0.9987,223.3114,187.9055,0.9993,235.1540,174.0520,0.9995,243.7825,201.9777,0.9992,255.4182,183.0089,0.9998,265.2442,210.3426,0.9999
244,192.6857,161.2630,0.9992,204.6105,197.0711,0.9995,213.1308,174.0003,0.9995,230.4279,206.9981,1.0000,235.7820,184.0151,0.9982,246.1786,216.4547,0.9997,224.1661,153.4807,0.9986,223.3148,187.9595,0.9993,235.0649,174.1491,0.9995,243.5199,201.9886,0.9995,255.2086,183.0914,0.9997,265.2675,210.5525,0.9998
245,192.5646,161.4121,0.9994,204.6347,197.1982,0.9994,213.1324,174.1152,0.9995,230.4630,207.1764,1.0000,236.0655,184.1771,0.9963,246.1003,216.5912,0.9996,224.2872,153.3177,0.9991,223.3536,188.1375,0.9992,235.1879,174.3264,0.9992,243.4848,202.1300,0.9995,255.4002,183.3423,0.9994,265.2283,210.2191,0.9999
246,192.6616,161.3332,0.9993,204.7109,197.2559,0.9992,212.9454,174.1905,0.9997,230.4581,207.2898,1.0000,236.1110,184.2408,0.9956,246.1115,216.7148,0.9994,224.1516,153.0771,0.9995,223.3864,188.3032,0.9990,235.2643,174.4711,0.9987,243.3773,202.1484,0.9995,255.2800,183.4041,0.9992,265.1579,210.2771,0.9998
247,192.6184,161.1878,0.9994,204.7119,197.2629,0.9992,212.9866,174.2308,0.9996,230.4747,207.3997,0.9999,235.9371,184.1978,0.9972,246.1096,216.7289,0.9993,224.3227,153.0327,0.9996,223.4455,188.3461,0.9988,235.2653,174.4971,0.9986,243.3488,202.3284,0.9994,255.2780,183.4643,0.9991,265.1772,210.6022,0.9997
248,192.8049,161.2712,0.9989,204.7985,197.2458,0.9992,213.1669,174.2283,0.9995,230.4920,207.4596,0.9999,236.1039,184.2328,0.9959,246.1687,216.6193,0.9994,224.3078,153.0693,0.9996,223.4787,188.3204,0.9987,235.4647,174.4568,0.9984,243.3841,202.2589,0.9995,255.4089,183.4999,0.9990,265.2806,210.6220,0.9997
249,192.5812,161.3250,0.9994,205.0336,197.3632,0.9985,213.0785,174.1117,0.9996,230.3139,207.3681,1.0000,236.0485,184.1815,0.9961,246.0983,216.4776,0.9997,224.2984,153.1746,0.9994,223.4931,188.3285,0.9987,235.4402,174.3681,0.9987,243.4674,202.2085,0.9995,255.2731,183.4687,0.9992,265.1270,210.4233,0.9998
250,192.9981,161.2491,1.0000,205.1614,197.3362,0.9981,213.1936,174.3932,0.9993,230.4935,207.3894,0.9999,236.5554,184.5110,0.9998,246.4843,216.6551,0.9996,224.2027,153.1262,0.9997,223.1240,187.8253,0.9996,235.8179,174.4926,0.9972,243.8400,202.5638,0.9986,255.5236,183.4948,0.9992,265.3292,211.6882,0.9951
251,192.9024,161.2523,1.0000,205.2390,197.2719,0.9997,213.2731,174.4580,0.9991,230.3272,207.4225,0.9999,236.1466,184.5350,0.9956,246.1580,216.7529,0.9993,224.3505,153.2249,0.9995,223.0736,187.8773,0.9997,235.7448,174.5805,0.9974,243.6785,202.8030,0.9980,255.3661,183.5973,0.9988,265.2148,211.9733,0.9999
252,192.7899,161.1634,0.9990,205.4324,197.3081,0.9996,213.1535,174.5004,0.9993,230.2401,207.5491,0.9999,235.9474,184.5025,0.9970,246.0075,216.8467,0.9992,224.2970,153.2552,0.9994,222.9096,187.9691,0.9998,235.6809,174.6346,0.9974,243.5076,203.0060,0.9969,255.2026,183.6899,0.9984,265.0639,212.1587,0.9999
253,192.7743,161.0915,0.9991,205.5440,197.2010,0.9997,213.1853,174.4462,0.9992,230.1591,207.5670,0.9999,235.6616,184.4951,0.9985,245.8059,216.8987,0.9991,224.3743,153.2954,0.9993,222.7739,187.9310,0.9998,235.5697,174.6581,0.9978,243.3965,203.2618,0.9999,255.0401,183.8124,1.0000,264.8900,212.3760,0.9980
254,192.8746,161.1388,1.0000,205.9132,197.3374,0.9995,213.1109,174.5359,0.9992,230.1887,207.6506,0.9998,235.5423,184.5757,0.9988,245.7948,216.9889,0.9987,224.4809,153.4336,0.9989,222.9453,188.1330,0.9997,235.5624,174.7675,0.9972,243.3161,203.5193,0.9999,255.0204,183.8837,1.0000,264.7992,212.3517,0.9985
255,192.8015,161.0103,0.9991,205.9069,197.3238,0.9995,213.0368,174.4375,0.9994,230.1942,207.6959,0.9998,235.5318,184.4229,0.9989,245.7977,217.0559,0.9983,224.6306,153.3083,0.9992,222.9546,188.1543,0.9997,235.6252,174.6543,0.9975,243.4194,203.7493,0.9998,255.1002,183.8605,1.0000,264.7577,212.7834,0.9985
256,192.8021,161.0574,0.9991,206.0050,197.5730,0.9986,213.1006,174.5783,0.9991,230.1685,207.9856,0.9994,235.4118,184.5877,0.9991,245.7253,217.3547,1.0000,224.7070,153.3530,0.9991,222.9517,188.2139,0.9996,235.6519,174.7861,0.9967,243.3436,204.0516,0.9997,255.1856,184.1086,1.0000,264.9957,213.1747,0.9960
257,192.8552,161.0636,1.0000,206.0697,197.6888,0.9982,213.2097,174.6570,0.9989,230.3443,208.1861,0.9988,235.7149,184.7405,0.9982,246.0177,217.6985,0.9999,224.9075,153.1605,0.9994,223.0565,188.2723,0.9995,235.8837,174.7491,0.9960,243.3468,204.1966,0.9996,255.3424,184.1406,0.9999,265.2780,213.8804,0.9999
258,192.8240,161.0343,0.9990,206.0427,197.8389,1.0000,213.2764,174.6531,0.9989,230.4956,208.4140,1.0000,236.0282,184.9103,0.9962,246.3618,218.1293,0.9994,224.9362,152.9628,0.9995,223.1189,188.1289,0.9996,236.1233,174.7864,0.9939,243.3477,204.3124,0.9994,255.5994,184.2206,0.9999,265.7693,214.4658,0.9995
259,192.8413,161.0419,0.9989,205.8332,197.8121,1.0000,213.2564,174.6416,0.9990,230.5667,208.3663,1.0000,235.8276,184.9288,0.9975,246.3130,218.1147,0.9996,225.1092,152.9852,0.9993,223.1083,188.1239,0.9996,236.1300,174.8112,0.9936,243.3674,204.3702,0.9993,255.4668,184.2375,0.9999,265.7959,214.3700,0.9997
260,192.7472,160.9883,0.9992,205.8931,197.9077,1.0000,213.0924,174.6953,0.9991,230.4341,208.4330,1.0000,235.6379,184.9952,0.9980,246.1823,218.1537,0.9996,225.2215,152.9152,0.9991,223.1384,188.1895,0.9996,236.2239,174.8865,0.9972,243.2379,204.4623,0.9991,255.4647,184.3044,0.9999,265.7035,214.4514,0.9996
261,192.8170,161.0079,0.9990,205.8743,197.9194,1.0000,213.0530,174.6783,0.9991,230.4216,208.4949,1.0000,235.6175,185.0595,0.9978,246.1376,218.1824,0.9996,225.1983,152.9142,0.9992,223.0855,188.2087,0.9996,236.1189,174.8641,0.9929,243.1311,204.5594,0.9988,255.4042,184.2932,0.9999,265.4891,214.4434,0.9997
262,192.8894,161.0368,1.0000,205.6617,197.9635,1.0000,213.0379,174.7549,0.9990,230.3956,208.6194,1.0000,235.6222,185.2262,0.9969,246.2060,218.4352,0.9990,225.0260,152.9380,0.9994,222.9633,188.1546,0.9997,236.0695,174.9217,0.9959,243.0044,204.6573,0.9984,255.2945,184.3579,0.9999,265.3779,214.6905,0.9994
263,192.9531,161.0899,1.0000,205.6352,198.1670,1.0000,213.0501,174.8016,0.9989,230.2904,208.8734,1.0000,235.2331,185.3352,0.9970,245.9507,218.9419,0.9999,225.3382,152.7601,0.9990,223.0341,188.1667,0.9996,236.1800,174.9290,0.9999,242.8824,204.8244,1.0000,255.2678,184.3466,0.9999,265.6585,215.4304,0.9999
264,193.0812,161.0188,1.0000,205.7156,198.2531,1.0000,213.1444,174.7937,0.9988,230.3118,208.8375,1.0000,235.2245,185.3221,0.9971,245.9631,219.1048,0.9998,225.3293,152.7341,0.9990,223.0324,188.1807,0.9996,236.2080,174.8936,0.9971,242.8447,204.6738,0.9981,255.3885,184.3596,0.9999,266.0514,215.3363,0.9998
265,193.0501,160.9710,1.0000,205.7958,198.3312,0.9999,213.1716,174.8224,0.9987,230.3697,208.8926,1.0000,235.1998,185.4039,0.9964,246.0130,219.3507,0.9998,225.2873,152.7651,0.9992,223.0913,188.2798,0.9995,236.2455,174.8987,0.9971,242.9216,204.8351,1.0000,255.3763,184.4085,0.9999,266.0165,215.5097,0.9998
266,193.0491,160.9666,1.0000,205.8407,198.4994,0.9999,213.1847,174.8464,0.9985,230.4066,209.0845,0.9999,235.1595,185.3907,0.9965,246.0885,219.6559,0.9995,225.2179,152.9107,0.9992,223.1198,188.2895,0.9995,236.1981,174.8554,0.9974,242.8742,204.8432,1.0000,255.3982,184.4066,0.9999,266.0709,215.4722,0.9998
267,193.0914,160.9196,1.0000,205.8498,198.2888,0.9999,213.1683,174.7887,0.9987,230.3160,209.1323,0.9999,235.0959,185.3256,0.9971,245.6758,219.4235,0.9998,225.2392,152.9546,0.9991,222.8964,188.1574,0.9997,235.8648,174.6998,0.9962,242.6633,204.7735,0.9974,255.2659,184.3279,0.9999,265.4712,215.1537,0.9973
268,193.0698,160.7472,0.9988,206.0391,198.1696,0.9999,213.2650,174.8570,0.9983,230.2843,209.1975,0.9999,235.1309,185.2892,0.9973,245.4549,219.6554,0.9995,225.2592,152.9622,0.9992,222.9458,188.2417,0.9997,235.8430,174.5675,0.9970,242.6452,204.8463,1.0000,255.2749,184.2176,0.9999,265.3048,215.4571,1.0000
269,192.9834,160.6227,0.9993,205.5630,197.8537,1.0000,213.0775,174.6665,0.9992,229.9733,209.3364,0.9998,234.7032,185.0719,0.9987,244.9249,219.5637,0.9996,225.1700,152.9347,0.9993,222.4967,188.0114,0.9999,235.7730,174.4224,0.9976,242.4397,205.0074,1.0000,254.9299,184.1539,1.0000,264.7910,215.5451,0.9986
270,192.8900,160.6023,0.9993,205.5926,197.7835,1.0000,213.0786,174.6863,0.9991,229.8905,209.4724,0.9995,234.4611,185.0126,0.9990,244.6977,219.8239,0.9992,224.9437,153.0411,0.9995,222.3948,188.1537,0.9998,235.6508,174.4127,0.9982,242.3197,205.0344,0.9979,254.8241,184.1544,1.0000,264.5147,215.6398,0.9994
271,192.9822,160.6024,0.9994,205.9197,197.8108,1.0000,213.1653,174.7027,0.9990,229.9557,209.5702,0.9995,234.4412,185.0446,0.9989,244.6562,219.6998,0.9995,224.8704,153.0722,0.9995,222.4225,188.2684,0.9997,235.7071,174.3678,0.9980,242.2946,205.0670,0.9980,254.7781,184.0945,1.0000,264.4301,215.5777,0.9995
272,192.3375,160.4385,0.9995,204.6683,196.4127,0.9993,213.0575,174.3555,0.9995,229.6779,209.4740,0.9997,234.4017,185.0605,0.9986,244.5176,219.3889,0.9998,223.7351,153.0973,0.9965,219.7729,186.3566,0.9999,235.2105,173.8045,0.9992,241.8788,204.3777,0.9985,254.7888,183.9155,1.0000,263.7561,214.9408,0.9986
273,192.5088,160.9987,0.9995,204.9547,196.3198,0.9954,213.2332,174.3124,0.9993,229.3864,209.2122,0.9999,233.6084,184.3877,0.9980,244.3156,219.2251,0.9993,222.3702,153.6774,0.9979,218.6852,186.2315,0.9997,235.3435,173.6198,0.9976,241.9818,203.4818,0.9988,254.5522,183.6265,0.9957,263.5651,214.5868,0.9996
274,193.0162,160.2514,0.9998,205.4302,196.1196,0.9998,213.5577,174.0973,0.9999,229.8237,209.4543,0.9996,233.9863,184.4428,0.9966,244.5791,219.8004,0.9990,223.3500,153.5633,0.9972,219.7645,186.4153,0.9998,235.9152,173.7631,0.9955,242.2775,203.9736,0.9975,254.4049,183.9598,0.9987,263.8433,215.5381,0.9999
275,193.7153,160.3033,0.9998,205.9624,196.1865,0.9996,213.5359,173.9945,1.0000,229.8097,209.9634,0.9983,233.9491,184.6741,0.9968,245.0229,220.6141,0.9999,223.3468,153.2298,0.9986,219.4930,186.6378,0.9984,235.9644,173.7323,0.9954,242.3515,204.2425,0.9993,254.3205,184.3637,0.9989,264.5110,216.8155,0.9984
276,194.5181,160.4896,0.9996,206.4558,197.1174,0.9956,213.8190,174.4071,0.9998,229.8913,210.0655,0.9996,233.8758,185.0112,0.9965,245.4071,220.4583,0.9948,223.0500,153.3235,0.9991,219.8434,186.8474,0.9990,236.0775,173.8583,0.9939,242.8947,204.4524,0.9987,253.9718,184.5307,0.9994,264.8951,217.4446,0.9991
277,194.0808,160.5934,0.9994,206.3688,197.4898,0.9881,213.6487,174.5822,0.9996,229.5397,209.6749,0.9993,233.7208,184.9844,0.9972,245.7336,220.0349,0.9990,222.3960,153.3636,0.9994,219.2467,186.7370,0.9986,235.7144,173.5907,0.9967,242.7217,203.7694,0.9998,253.8655,184.1810,0.9997,264.9006,217.2344,0.9991
278,193.3829,160.7264,0.9991,204.7714,196.8887,0.9931,213.1096,174.3917,0.9994,228.5759,208.8346,1.0000,233.3617,184.8817,0.9987,245.6830,219.3125,0.9999,221.8080,153.3354,0.9994,218.4987,185.3917,0.9972,234.5904,173.5408,0.9995,242.0605,203.0960,0.9981,253.5426,183.7146,0.9999,264.2340,216.0602,0.9997
