scorer,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker
bodyparts,L1A,L1A,L1A,L1B,L1B,L1B,L2A,L2A,L2A,L2B,L2B,L2B,L3A,L3A,L3A,L3B,L3B,L3B,R1A,R1A,R1A,R1B,R1B,R1B,R2A,R2A,R2A,R2B,R2B,R2B,R3A,R3A,R3A,R3B,R3B,R3B
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
200,378.1537,213.0188,0.9947,372.8348,254.9094,0.9982,410.0307,213.5101,0.9974,418.3412,249.8775,0.9998,438.2299,214.4660,0.9999,450.8807,252.6814,0.9996,354.3158,183.2610,0.9990,352.4103,233.6733,0.9983,404.0653,202.7328,0.9948,401.9375,236.3995,0.9996,430.6642,204.1832,0.9995,434.2827,235.9699,0.9991
201,377.8127,213.0298,0.9957,371.8864,254.6284,0.9920,409.6857,213.6049,0.9999,418.1049,249.7144,0.9998,437.9501,214.3020,0.9999,450.7458,252.2343,0.9999,354.4388,183.5741,0.9977,352.3318,233.9483,0.9985,403.8427,202.8442,0.9944,401.5106,236.3434,0.9997,430.3220,204.1370,0.9979,434.1718,235.8891,0.9994
202,377.5175,213.2102,0.9950,371.9840,254.7280,0.9905,409.4421,213.7359,0.9999,418.1988,249.8264,0.9998,437.9944,214.4409,0.9999,450.7961,252.2724,0.9999,354.2771,183.8240,0.9998,352.4138,233.8739,0.9984,403.6589,202.9118,0.9936,401.4642,236.3514,0.9997,430.3551,204.2093,0.9977,434.2604,235.9702,0.9993
203,377.6176,213.1248,0.9955,372.0666,254.6386,0.9902,409.4252,213.7148,0.9999,418.1042,249.7983,0.9998,437.9020,214.4182,0.9999,450.8682,252.2970,0.9999,354.3113,183.5741,0.9978,352.4146,233.6591,0.9984,403.7170,202.8275,0.9946,401.5418,236.2769,0.9997,430.2751,204.1000,0.9980,434.3245,235.9212,0.9994
204,377.6047,213.2058,0.9950,372.5080,254.8066,0.9986,409.3857,213.7809,0.9999,418.0078,249.9069,0.9999,437.8928,214.5413,0.9999,450.8178,252.2559,0.9999,354.2331,183.5394,0.9980,352.3810,233.6416,0.9985,403.6574,202.9556,0.9994,401.4207,236.3228,0.9997,430.3113,204.1949,0.9978,434.3982,236.0000,0.9993
205,377.5807,213.0461,0.9963,372.2684,254.5461,0.9993,409.3383,213.7718,0.9999,417.9512,249.7003,0.9999,437.9338,214.6017,0.9999,450.9212,251.8913,0.9999,354.3715,183.5461,0.9980,352.5694,233.3287,0.9980,403.6998,202.8184,0.9952,401.4865,236.2056,0.9998,430.4076,204.1297,0.9975,434.6800,235.9816,0.9995
206,377.5198,213.1706,0.9956,372.6555,253.9332,0.9885,409.3248,213.9451,0.9999,418.0994,249.4807,0.9968,437.8305,214.6549,0.9998,450.8996,251.7947,0.9959,354.5078,183.5448,0.9980,352.6881,233.2113,1.0000,403.6236,202.9007,0.9942,401.5960,236.1911,0.9998,430.1904,204.1870,0.9981,434.5198,235.9371,0.9997
207,377.5201,213.1518,0.9953,371.9843,253.6536,0.9870,409.1149,213.9543,0.9999,417.8304,249.4921,0.9965,437.5383,214.7577,0.9998,450.6265,252.1142,0.9999,354.2903,183.3927,0.9986,352.3720,233.0103,0.9987,403.4881,203.0028,0.9995,401.2801,236.2113,0.9977,429.9016,204.3806,0.9982,434.4388,236.1332,0.9994
208,377.4905,213.1313,0.9953,371.1184,253.2753,0.9955,408.6028,214.0061,1.0000,417.0534,249.2833,0.9940,437.0167,214.9308,0.9980,450.0763,252.1989,0.9966,353.9470,183.4429,0.9984,351.8726,233.2663,0.9995,402.9256,203.1604,0.9998,400.4475,236.2513,0.9994,429.2096,204.5829,0.9982,433.7350,236.1292,0.9979
209,377.1457,213.5796,0.9993,371.2615,253.6468,0.9926,408.5277,214.4545,0.9999,417.2122,249.5954,0.9914,437.1034,215.2898,0.9971,450.0979,252.4895,0.9964,354.1906,183.7399,0.9968,352.0286,233.1348,0.9993,402.8669,203.3630,0.9997,400.8003,236.3604,0.9988,429.6647,204.9069,0.9960,434.1844,236.3755,0.9989
210,376.9703,213.8381,0.9995,371.7383,254.3861,0.9943,408.5894,214.7464,0.9997,417.1584,250.2242,0.9964,437.1592,215.6478,0.9975,450.1984,252.8285,0.9997,353.9945,183.9232,0.9999,352.2736,233.2391,0.9988,402.9185,203.6114,0.9995,401.0498,236.8371,0.9972,429.9747,205.3231,0.9990,434.0843,236.7239,0.9971
211,376.8483,213.7240,0.9995,371.0825,254.1868,0.9978,408.3463,214.6588,0.9998,416.8575,249.9562,0.9978,436.9744,215.6751,0.9958,450.1973,252.6943,0.9998,353.8822,183.9498,0.9999,352.2862,232.9029,0.9989,402.6934,203.6373,0.9995,400.9337,236.5839,0.9983,429.9594,205.4280,0.9990,434.1118,236.6190,0.9981
212,376.8132,213.3961,0.9936,371.0182,253.7055,0.9929,408.0575,214.4625,0.9999,416.4423,249.7028,0.9987,436.6816,215.4698,0.9975,450.0781,252.4513,0.9966,354.2634,183.4685,0.9983,352.4287,232.6844,0.9962,402.4544,203.4775,0.9996,400.6877,236.5379,0.9988,429.6288,205.3087,0.9994,433.6500,236.4137,0.9977
213,376.3666,213.4784,0.9925,370.8578,253.6549,0.9931,407.9000,214.5401,0.9998,416.6540,249.6296,0.9946,436.7032,215.5405,0.9971,450.4001,252.2652,0.9999,354.1488,183.7870,0.9964,352.2832,232.4651,0.9976,402.5123,203.5131,0.9995,400.9756,236.4385,0.9986,430.0405,205.4138,0.9988,433.9455,236.3827,0.9991
214,376.0757,213.4534,0.9929,369.6693,253.9347,0.9915,407.6974,214.5310,0.9980,416.1756,249.5846,0.9958,436.4023,215.4224,0.9980,450.0703,252.2130,0.9968,353.5382,183.8533,0.9999,351.8900,232.4327,0.9983,402.1302,203.4823,0.9995,400.6815,236.4078,0.9991,429.9041,205.3734,0.9991,433.6450,236.3001,0.9979
215,376.1438,213.6147,0.9997,369.4504,254.0501,0.9997,407.7748,214.6871,0.9977,416.1306,249.5501,0.9961,436.4196,215.7608,0.9994,450.1635,252.2738,1.0000,353.6062,184.1333,0.9999,351.8484,232.8730,0.9995,402.4143,203.7224,0.9993,400.8172,236.5099,0.9988,429.9943,205.7552,0.9989,433.6038,236.3835,0.9982
216,376.1987,213.5184,0.9919,369.0898,254.1315,0.9997,407.6805,214.6888,0.9980,415.9352,249.5706,0.9961,436.2436,215.7615,0.9996,450.0620,252.1184,0.9969,353.4411,184.0677,0.9999,351.3624,232.9949,0.9998,402.2623,203.8861,0.9991,400.6236,236.5740,0.9989,429.6466,205.8172,0.9993,433.2327,236.4255,0.9986
217,376.0081,213.5724,0.9998,368.9534,254.3808,0.9996,407.5096,214.6868,0.9984,415.7816,249.3108,0.9980,435.9920,215.5555,0.9978,449.9111,251.7269,0.9950,353.1993,184.3178,0.9999,350.8680,233.4033,0.9999,401.9092,203.9908,0.9988,400.6844,236.6584,0.9988,429.5414,205.7211,0.9994,432.9393,236.2197,0.9992
218,376.0041,213.3768,0.9939,369.0053,253.7361,0.9959,407.3800,214.5025,0.9987,415.2551,249.1608,0.9985,435.4887,215.5596,0.9979,449.6771,251.3159,0.9971,353.0859,184.2183,0.9999,350.6773,233.2568,0.9999,401.7526,204.0359,0.9986,400.6181,236.8677,0.9982,429.1426,205.9449,0.9996,432.2953,236.3480,0.9994
219,375.9030,213.6087,0.9997,369.1193,253.7998,0.9951,407.1058,214.5890,0.9991,415.1124,249.0316,0.9990,435.1687,215.4466,0.9985,449.6190,251.2125,0.9976,353.1576,184.1277,0.9999,350.8336,233.1547,0.9999,401.6042,204.1196,0.9982,400.7480,236.7669,0.9985,429.0341,205.9770,0.9996,432.3911,236.2469,0.9995
220,376.0538,213.4959,0.9921,369.5169,253.3129,0.9981,407.4840,214.4567,0.9985,415.3280,249.0555,0.9988,435.3730,215.3481,0.9988,449.6498,251.2100,0.9977,353.0421,183.8301,1.0000,350.5526,233.1438,0.9999,401.5270,203.8674,0.9986,400.4604,236.7065,0.9988,428.9965,205.7935,0.9997,432.3864,236.1218,0.9996
221,375.8400,213.5724,0.9997,369.6928,253.3079,0.9984,407.3452,214.4906,0.9987,414.9882,249.0289,0.9990,435.0804,215.2804,0.9990,449.3435,250.9317,0.9987,352.9152,184.1934,1.0000,350.3998,233.1499,1.0000,401.5707,203.9335,0.9984,400.6340,236.7296,0.9986,428.9616,205.8315,0.9997,431.9389,235.9651,0.9998
222,375.6814,213.5160,0.9919,369.2042,253.1792,0.9990,407.3228,214.5975,0.9987,414.8683,249.1729,0.9986,435.0940,215.4423,0.9985,449.3710,251.1588,0.9983,352.9783,184.3115,0.9999,350.4883,233.2477,1.0000,401.5784,204.0266,0.9983,400.5149,236.8194,0.9985,429.1432,206.0536,0.9996,431.7476,236.1243,0.9997
223,375.3996,213.4846,0.9921,368.5267,253.2153,0.9933,406.9538,214.5896,0.9992,414.3129,249.0976,0.9918,434.8682,215.3745,0.9988,449.0515,251.1000,0.9988,353.0081,184.4775,0.9999,350.4198,233.2861,1.0000,401.4064,204.0009,0.9984,400.3401,236.8792,0.9984,429.2066,206.0378,0.9996,431.7143,236.1680,0.9996
224,375.4460,213.3501,0.9939,368.8517,253.1405,0.9892,407.2115,214.2561,0.9989,414.5357,249.1243,0.9988,435.1284,215.0917,0.9994,449.1687,250.9705,0.9989,353.0927,184.3226,0.9999,350.6150,233.2429,1.0000,401.4509,203.6940,0.9992,400.0710,236.7674,0.9988,429.0815,205.7528,0.9997,431.5799,236.0468,0.9997
225,375.3651,213.2970,0.9864,368.6010,253.1653,0.9927,407.1184,214.2167,0.9990,414.2957,249.2526,0.9921,434.9909,215.1475,0.9993,449.2994,251.1276,0.9985,353.1046,184.2763,0.9999,350.1890,233.1675,1.0000,401.3790,203.4109,0.9993,399.9752,236.9404,0.9998,429.3678,205.8255,0.9995,431.6542,236.1965,0.9996
226,375.6774,213.2153,0.9949,369.4611,253.4053,0.9980,407.0215,214.2088,0.9990,414.4413,249.6248,0.9967,435.1691,215.3338,0.9989,448.9209,251.4459,0.9980,353.3264,184.2807,0.9999,350.0032,233.4192,1.0000,401.4287,203.5355,0.9991,400.1991,237.2531,0.9997,429.3842,206.0962,0.9993,431.1807,236.5124,0.9990
227,375.3413,213.7955,0.9930,369.8468,254.1484,0.9997,407.1987,214.9151,0.9980,414.6873,250.6866,0.9997,435.4036,216.2185,0.9999,449.0687,252.1284,0.9991,353.1887,184.4462,0.9999,349.8525,233.7313,1.0000,401.6541,204.3580,0.9958,400.4699,237.9238,0.9994,429.5987,206.9740,0.9964,431.4964,237.2457,1.0000
228,375.2663,213.7542,0.9937,368.9821,254.2150,0.9998,406.6306,215.0681,0.9983,413.7718,251.1257,0.9963,434.8130,216.3085,0.9999,448.1152,252.6430,0.9996,353.0685,184.6687,0.9998,349.6000,233.9372,0.9999,400.9820,204.4247,0.9911,399.5131,238.1918,0.9997,428.8937,207.0972,0.9953,430.7130,237.4873,0.9999
229,374.5874,213.5841,0.9973,368.4244,254.5034,0.9960,406.1470,214.8027,0.9992,413.7584,250.8372,0.9970,434.5769,216.1891,0.9999,448.0010,252.6387,0.9997,353.2651,184.5234,0.9998,349.4925,233.9129,0.9999,400.8878,204.0496,0.9943,399.5863,238.0291,0.9998,429.1318,206.9303,0.9968,430.5650,237.3338,0.9976
230,374.7827,213.5496,0.9881,368.5443,254.0253,0.9956,405.7780,214.9034,0.9991,413.5316,250.6433,0.9974,434.3695,216.0196,1.0000,448.1917,252.1596,0.9997,353.3719,184.5906,0.9998,349.7289,233.7505,1.0000,400.4237,204.2086,0.9942,399.1174,237.9668,0.9999,428.7622,206.8576,0.9972,430.6117,237.2662,0.9973
231,374.9291,213.5235,0.9873,368.5202,254.0459,0.9956,406.0393,214.8896,0.9991,413.5475,250.6014,0.9975,434.2778,216.0218,1.0000,447.6951,252.0714,0.9999,353.5173,184.6829,0.9997,349.6863,233.8818,0.9999,400.5230,204.1339,0.9942,399.0511,238.0114,0.9999,428.5096,206.8415,0.9973,430.2892,237.2648,0.9985
232,374.7250,213.5114,0.9878,368.3120,254.0244,0.9969,406.1904,214.6933,0.9992,413.7335,250.3895,0.9970,434.6057,216.0283,1.0000,447.9831,252.0522,0.9998,353.1226,184.5848,0.9998,349.7482,233.7914,1.0000,401.1006,203.9335,0.9934,399.5824,237.8759,0.9998,429.0199,206.8383,0.9972,430.4952,237.1387,0.9979
233,374.6728,213.4873,0.9885,368.2562,254.2901,0.9970,406.0514,214.8678,0.9989,413.5023,250.7871,0.9977,434.6593,216.4094,0.9999,447.8531,252.1459,0.9998,353.3433,184.6840,0.9997,349.6172,233.9368,0.9999,401.0216,204.3388,0.9913,399.4893,238.2318,0.9997,429.1577,207.2147,0.9997,430.4797,237.5133,0.9979
234,374.8364,213.5808,0.9960,368.7183,254.7300,0.9932,406.1987,214.8546,0.9990,413.8063,251.0098,0.9966,434.7740,216.3806,0.9999,448.0775,252.3012,0.9998,353.1924,184.6930,0.9998,349.7327,234.3992,0.9998,401.1711,204.3956,0.9905,399.6062,238.3976,0.9996,429.4135,207.2635,0.9996,430.5810,237.5505,0.9976
235,374.6308,213.5610,0.9869,368.5570,254.5223,0.9939,405.9814,214.7425,0.9993,413.6628,250.9845,0.9973,434.6535,216.3434,0.9999,447.8524,252.2320,0.9998,353.1217,184.6916,0.9998,349.4159,234.4261,0.9998,401.0254,204.2786,0.9922,399.4371,238.3644,0.9996,429.2929,207.1967,0.9996,430.4239,237.4637,0.9982
236,374.7898,213.5386,0.9865,368.0381,254.7288,0.9972,405.8856,214.7377,0.9993,413.5469,250.9138,0.9978,434.6734,216.3338,0.9999,447.9625,252.2743,0.9998,353.0167,184.8063,0.9997,349.4081,234.3899,0.9998,401.1666,204.3644,0.9910,399.5966,238.2964,0.9997,429.4532,207.2546,0.9995,430.6881,237.4854,1.0000
237,374.7328,213.6273,0.9964,367.8350,255.0878,0.9977,406.0211,214.9206,0.9989,413.6277,250.9430,0.9971,434.4883,216.3130,0.9999,447.9555,252.2962,0.9998,353.7511,184.7799,0.9996,349.0950,234.5173,0.9988,401.1818,204.5432,0.9892,399.5456,238.3298,0.9996,429.4115,207.3504,0.9996,430.7423,237.5862,0.9999
238,373.9773,213.7884,0.9985,368.0720,254.6965,0.9976,405.8256,214.8838,0.9990,413.5866,250.9807,0.9973,434.5118,216.1333,1.0000,447.9694,252.5546,0.9997,352.9936,184.7418,0.9997,348.7661,234.3652,0.9994,401.0501,204.3471,0.9916,399.2771,238.2515,0.9997,429.2915,207.0947,0.9955,430.5090,237.4472,0.9977
239,373.9844,213.6111,0.9983,367.5075,254.3136,0.9991,405.7051,214.7467,0.9993,413.3865,250.3440,0.9980,434.3055,215.8467,1.0000,447.9897,252.3543,0.9998,352.8812,184.8716,0.9996,348.8580,234.2634,0.9993,401.1432,204.3082,0.9926,399.4836,237.9839,0.9998,429.0572,206.8181,0.9978,430.6828,237.2813,1.0000
240,374.1779,213.3290,0.9910,367.1300,253.7018,0.9970,405.5058,214.5104,0.9996,413.0404,249.8976,0.9989,434.2829,215.8256,1.0000,447.5322,252.2316,0.9998,352.6938,184.6216,0.9998,348.9398,233.8152,0.9993,400.9552,203.8618,0.9959,399.1254,237.6629,0.9999,428.6578,206.5200,0.9988,430.2451,236.9796,0.9986
241,374.3569,213.3557,0.9906,367.3457,253.9793,0.9994,405.8158,214.6141,0.9994,413.0528,250.1914,0.9989,434.1063,215.7713,1.0000,447.3893,252.3578,0.9998,352.7896,184.6819,0.9998,348.6205,233.7531,0.9996,400.8949,203.8407,0.9958,398.9777,237.7994,0.9999,428.7510,206.5637,0.9987,430.2675,237.0334,0.9985
242,374.3122,213.5401,0.9886,367.4072,253.6690,0.9971,405.9806,214.6576,0.9993,413.2943,249.9657,0.9983,434.2873,215.8480,1.0000,447.5625,252.4784,0.9998,352.8172,184.9733,0.9996,348.6216,233.9476,0.9997,400.9396,203.9524,0.9953,398.8697,237.8033,0.9999,428.5612,206.5668,0.9987,430.1476,237.1100,0.9988
243,374.0500,213.6902,0.9986,367.3697,253.8107,0.9959,405.8018,214.8732,0.9991,413.3743,250.2946,0.9981,434.3140,215.8912,1.0000,447.6358,252.6692,0.9997,352.9812,185.1550,0.9993,348.7313,234.0637,0.9996,400.9340,203.9957,0.9948,398.9510,237.9630,0.9999,428.9303,206.5581,0.9987,430.6609,237.2203,1.0000
244,374.1153,213.6922,0.9984,367.3600,253.9116,0.9949,405.6903,214.8652,0.9992,413.4348,250.4330,0.9976,434.4484,215.9966,1.0000,447.2822,252.9988,0.9995,353.0187,185.6033,0.9979,348.6510,234.3517,0.9996,400.8898,204.1376,0.9948,398.9550,238.1707,0.9998,428.5479,206.6042,0.9986,430.2130,237.4936,0.9984
245,374.3257,214.2031,0.9978,367.6310,254.1371,0.9991,405.9334,215.3594,0.9975,413.6243,250.6137,0.9964,434.4681,216.3831,0.9999,447.5829,253.3605,0.9988,353.0512,185.9136,0.9954,348.6932,234.6228,0.9994,400.8225,204.7867,0.9878,398.9191,238.2745,0.9997,428.7657,207.0899,0.9957,430.1699,237.5676,0.9983
246,374.6050,214.2381,0.9970,367.6968,254.5121,0.9990,405.9164,215.3871,0.9974,413.3608,250.7791,0.9977,434.4698,216.3605,0.9999,447.5076,253.6270,0.9979,353.3102,185.8954,0.9957,349.0902,234.6617,0.9987,401.1517,204.8254,0.9864,399.4326,238.3477,0.9996,429.1026,207.0660,0.9959,430.5181,237.7134,0.9971
247,374.4000,214.2628,0.9977,367.7505,254.5127,0.9989,405.8815,215.4269,0.9971,413.4036,250.9428,0.9973,434.3828,216.3138,0.9999,447.6909,253.6676,0.9977,353.2137,185.9888,0.9999,349.2784,234.5591,0.9986,401.0356,204.8052,0.9875,399.3864,238.4483,0.9995,429.1420,207.0676,0.9962,430.7670,237.8234,0.9997
248,374.5024,214.0808,0.9973,368.1596,253.8278,0.9945,405.9963,215.2519,0.9979,413.2867,250.5812,0.9979,434.2021,216.1822,0.9999,447.2490,253.3052,0.9990,353.0512,185.7526,0.9970,349.1854,234.3084,0.9989,400.9954,204.4494,0.9905,398.7462,238.2015,0.9998,428.3765,206.9003,0.9972,430.1305,237.5950,0.9985
249,375.0504,213.8432,0.9948,367.9389,253.9793,0.9988,406.1066,215.1161,0.9983,412.9712,250.2798,0.9986,434.0856,216.1762,1.0000,447.3825,252.9699,0.9995,353.4190,185.3051,0.9989,350.1413,233.9513,0.9999,401.0855,204.3238,0.9912,398.9034,237.9897,0.9999,428.5153,207.0406,0.9962,430.2319,237.3664,0.9983
250,374.3569,213.8230,0.9979,367.6921,253.1338,0.9989,405.5639,215.0603,0.9986,412.7616,249.6385,0.9952,433.8224,215.9641,0.9975,447.2786,252.2357,0.9998,352.8427,184.9479,0.9995,350.1424,233.6666,1.0000,400.5605,204.0299,0.9954,398.4380,237.6437,1.0000,428.2836,206.7191,0.9983,430.1282,237.0315,0.9987
251,374.4924,213.8325,0.9976,367.2232,253.3908,0.9990,405.7363,215.0641,0.9985,412.6729,249.9069,0.9992,433.8607,216.1556,0.9972,447.1791,252.5619,0.9997,352.6757,184.8026,0.9997,350.1256,233.6861,1.0000,400.5392,204.0584,0.9951,398.7003,237.7609,0.9999,428.7644,207.0266,0.9964,430.3286,237.2345,0.9982
252,374.2269,213.9835,0.9981,366.8447,253.4905,0.9991,405.5569,215.2724,0.9975,412.5962,250.0797,0.9992,433.9363,216.4116,0.9999,447.1811,252.9297,0.9995,352.6088,184.7547,0.9957,349.6642,233.7144,1.0000,400.4546,204.2949,0.9940,398.6208,237.8745,0.9999,428.9186,207.2327,0.9998,430.6184,237.5693,0.9968
253,374.7857,213.8292,0.9963,367.0300,253.6941,0.9982,405.9210,215.2572,0.9976,412.5120,250.1900,0.9993,433.9993,216.4941,0.9999,447.0577,252.9664,0.9995,352.7060,184.7933,0.9997,349.8395,233.6460,1.0000,400.6030,204.4500,0.9931,398.6438,237.8793,0.9999,428.9218,207.3170,0.9998,430.5905,237.5552,0.9970
254,374.5271,213.8114,0.9972,366.8001,253.9350,0.9970,405.7505,215.0709,0.9985,412.2499,250.4432,0.9995,433.7269,216.3286,0.9977,446.8776,253.1087,0.9993,352.4124,184.6918,0.9969,349.4905,233.9432,0.9999,400.5247,204.2230,0.9955,398.4439,238.0550,0.9998,428.3921,207.0455,0.9963,430.3633,237.5985,0.9979
255,375.2065,213.8910,0.9934,367.3750,254.1268,0.9996,406.0627,215.1421,0.9981,412.2655,250.8053,0.9993,433.7877,216.5432,0.9974,446.6118,253.5197,0.9931,352.7454,184.6242,0.9998,349.9632,233.9779,0.9999,400.7192,204.4245,0.9931,398.6643,238.4143,0.9994,428.4885,207.2881,0.9999,430.2117,237.9645,0.9980
256,375.6575,213.8427,0.9996,367.6239,254.1829,0.9993,406.2585,215.1309,0.9981,412.1609,250.7900,0.9995,433.7649,216.6472,0.9975,446.3793,253.4765,0.9942,352.6769,184.4737,0.9999,350.4529,233.9821,0.9999,400.7827,204.4581,0.9923,398.9654,238.3994,0.9994,428.4715,207.3842,0.9999,430.3348,237.9731,0.9976
257,375.5457,213.8843,0.9996,368.0380,254.1389,0.9986,406.4936,215.2663,0.9972,412.1484,251.6167,0.9976,434.0473,216.7939,0.9997,446.6591,254.1594,0.9935,352.7359,184.3105,0.9999,350.6811,234.0086,0.9999,401.0037,204.7564,0.9885,399.0400,238.8679,0.9977,428.5855,207.5444,0.9998,430.5551,238.3796,0.9957
258,375.4274,214.0346,0.9995,368.1606,254.3162,0.9981,406.5953,215.1557,0.9977,412.3479,251.4612,0.9983,434.1526,216.6366,0.9998,446.4593,254.1688,0.9957,352.5623,184.2472,0.9967,350.4151,233.9467,0.9999,400.7993,204.5566,0.9926,398.9823,238.5830,0.9989,428.2919,207.2122,0.9999,430.4086,238.0805,0.9970
259,375.7832,214.0961,0.9996,368.8677,254.8445,0.9941,407.1012,215.6382,0.9939,412.9226,252.1482,0.9994,434.7034,217.2067,0.9991,446.6197,254.4631,0.9945,352.2940,184.1096,0.9983,351.0518,233.5466,0.9999,400.7465,204.9548,0.9869,399.5186,238.8189,0.9978,428.8708,207.7050,0.9997,430.7377,238.2886,0.9990
260,375.8671,214.1925,0.9995,369.2149,254.7832,0.9999,406.7214,215.7710,0.9992,412.4434,252.2774,0.9996,434.3781,217.4003,0.9986,446.2729,254.7234,0.9962,352.4457,184.2805,0.9975,351.1618,233.9683,0.9998,400.6774,205.1801,0.9978,399.2661,238.9966,0.9964,428.5619,208.0001,0.9997,430.6805,238.5808,0.9977
261,375.8651,213.9805,0.9997,369.1445,254.7622,0.9999,406.6733,215.6986,0.9993,412.4901,252.1582,0.9997,434.5030,217.5191,0.9981,445.9523,254.7378,0.9975,352.6007,184.1093,0.9969,351.1352,233.8184,0.9999,400.6844,205.0790,0.9979,399.2567,238.8891,0.9974,428.7534,208.0485,0.9996,430.9065,238.7124,0.9972
262,375.8010,214.2152,0.9996,368.5592,254.9689,0.9960,406.8495,216.0569,0.9990,412.9207,252.3049,0.9994,434.7482,217.6801,0.9971,446.3599,255.0042,0.9958,352.5457,184.2079,0.9976,350.9944,233.6375,0.9999,400.6057,205.3230,0.9981,399.3342,238.7814,0.9978,429.0719,208.1311,0.9995,431.3615,238.7980,0.9966
263,376.0471,214.1370,0.9996,369.3834,255.0864,0.9998,406.8940,215.9880,0.9989,412.6761,252.4054,0.9995,434.8348,217.7342,0.9965,446.4569,255.3537,0.9944,353.0225,183.9533,1.0000,351.5989,233.6653,0.9997,400.8831,205.1181,0.9973,399.5086,238.8563,0.9975,429.1626,208.1279,0.9994,431.4658,238.9712,0.9943
264,375.9482,214.3353,0.9995,369.0390,254.9681,0.9998,406.7995,216.2661,0.9989,412.6008,252.4310,0.9995,435.0164,217.8834,0.9999,446.4998,255.3006,0.9941,352.8125,184.0829,1.0000,351.4100,233.5855,0.9998,400.8451,205.2674,0.9971,399.4536,238.8802,0.9970,429.4857,208.3250,0.9990,431.6007,239.0534,0.9928
265,376.1379,214.3553,0.9995,369.4189,254.9691,0.9998,406.8683,216.2734,0.9989,412.7713,252.7892,0.9993,435.0834,218.0330,0.9999,446.4155,255.6548,0.9934,353.1981,184.0409,1.0000,352.0010,233.4727,0.9995,400.9689,205.1469,0.9967,399.6985,239.0733,0.9997,429.9709,208.4874,0.9982,432.3301,239.5884,0.9996
266,376.1643,214.3478,0.9996,369.4928,254.6644,0.9999,406.8094,216.3678,0.9990,412.7791,252.7823,0.9994,434.8602,218.2453,0.9999,446.2813,255.6692,0.9942,353.4172,184.0607,1.0000,352.0357,233.4342,0.9995,400.7711,205.3034,0.9976,399.6260,239.0234,0.9951,429.9479,208.6596,0.9978,432.4533,239.6573,0.9995
267,376.4670,214.3152,0.9995,369.1812,254.6132,0.9999,406.7848,216.6476,0.9988,412.7628,252.6774,0.9991,435.0010,218.6161,0.9998,446.4920,255.7867,0.9925,353.2713,184.0639,1.0000,351.9866,233.6155,0.9995,400.6243,205.5738,0.9976,399.4106,239.1772,0.9998,430.1531,209.0549,0.9949,432.6917,239.9688,0.9991
268,376.5599,214.4926,0.9994,369.5507,254.8182,0.9999,407.0071,216.8190,0.9982,413.1857,252.6494,0.9983,435.2410,218.7231,0.9997,446.7214,255.7341,0.9910,353.1773,184.1695,1.0000,351.8535,233.7153,0.9996,400.7830,205.6506,0.9969,399.5067,239.1866,0.9997,430.1624,209.0484,0.9950,432.7366,239.9296,0.9991
269,376.6453,214.4079,0.9995,370.0368,254.8315,0.9997,406.8668,216.6824,0.9987,413.3158,252.8452,0.9983,435.1492,218.6971,0.9997,446.8981,255.9508,0.9951,353.4622,184.1504,1.0000,351.8497,233.9513,0.9995,400.7825,205.7210,0.9970,399.6540,239.3736,0.9997,430.3410,209.1880,0.9938,432.9121,240.1352,0.9988
270,376.5603,214.5356,0.9993,369.8763,254.9289,0.9997,406.9923,216.7596,0.9984,413.3551,253.0490,0.9981,435.2115,218.8188,0.9996,446.8987,256.2030,0.9998,353.6551,184.0800,0.9999,351.8800,233.9040,0.9995,401.0749,205.6178,0.9958,399.7181,239.5126,0.9996,430.5227,209.2463,0.9927,432.9261,240.4460,0.9978
271,376.2543,214.5139,0.9995,369.7182,255.0732,0.9997,406.4695,216.8561,0.9990,413.3953,253.0019,0.9981,434.9076,219.0495,0.9994,446.4695,256.2173,0.9953,353.5816,184.3513,0.9999,351.9215,234.0493,0.9994,401.0930,205.6237,0.9960,400.0363,239.4559,0.9994,430.6977,209.3266,0.9999,433.2494,240.4328,0.9977
272,374.7868,215.1121,0.9960,370.7740,254.6313,0.9994,405.9661,217.7513,0.9949,413.6933,253.4231,0.9972,434.9901,219.7693,0.9968,446.4109,256.2604,0.9956,353.6940,185.3415,0.9991,354.0226,234.0793,0.9999,400.9374,206.3767,0.9947,400.3825,239.8812,0.9992,430.6728,209.8380,0.9999,432.9604,240.9556,0.9959
